0,1,output,uf,name
-52.4441666666667,-23.7680555555556,2699,PR,Terra Boa
-5.40305555555556,-22.7094444444444,3461,PR,Terra Rica
-5.76361111111111,-24.1566666666667,1415,PR,Terra Roxa
-50.4136111111111,-24.5094444444444,1877,PR,Tibagi
-49.1988888888889,-25.9280555555556,3296,PR,Tijucas do Sul
-53.7430555555556,-24.7136111111111,5564,PR,Toledo
-49.9497222222222,-23.7783333333333,7528,PR,Tomazina
-53.1808333333333,-25.4188888888889,5308,PR,Três Barras do Paraná
-0.833055555555556,-24.9744444444444,6942,PR,Tunas do Paraná
-52.8761111111111,-23.8705555555556,3019,PR,Tuneiras do Oeste
-53.5116666666667,-24.5877777777778,7482,PR,Tupãssi
-51.5297222222222,-25.0427777777778,8523,PR,Turvo
-52.9877777777778,-24.5452777777778,7947,PR,Ubiratã
-53325,-23.7663888888889,4792,PR,Umuarama
-5.25305555555556,-26.23,4526,PR,União da Vitória
-5.49055555555556,-23.0869444444444,2328,PR,Uniflor
-50.7963888888889,-23.1975,6468,PR,Uraí
-50.2427777777778,-24.2458333333333,6712,PR,Ventania
-53.8769444444444,-2.89111111111111,3942,PR,Vera Cruz do Oeste
-52.9077777777778,-25.8813888888889,7575,PR,Verê
-53.7277777777778,-23.5083333333333,4773,PR,Vila Alta
-52.1994444444444,-25.3811111111111,1236,PR,Virmond
-5.42,-26.2769444444444,5843,PR,Vitorino
-49.8027777777778,-23.8738888888889,4989,PR,Wenceslau Braz
-53.49,-23.7361111111111,7885,PR,Xambrê
-4.70972222222222,-23.0066666666667,7011,RJ,Angra dos Reis
-4.43611111111111,-21.6208333333333,1132,RJ,Aperibé
-42.3430555555556,-22.8727777777778,1079,RJ,Araruama
-4.60555555555556,-22.2305555555556,695,RJ,Areal
-41.8816666666667,-22.7469444444444,4632,RJ,Armação de Búzios
-4.36111111111111,-22.9661111111111,9403,RJ,Arraial do Cabo
-43.8255555555556,-22.47,3393,RJ,Barra do Piraí
-44.1713888888889,-22.5441666666667,5375,RJ,Barra Mansa
-43.3994444444444,-22.7641666666667,6199,RJ,Belford Roxo
-42.4194444444444,-22.1519444444444,3095,RJ,Bom Jardim
-41.6797222222222,-21.1338888888889,7449,RJ,Bom Jesus do Itabapoana
-0.704722222222222,-22.8794444444444,4306,RJ,Cabo Frio
-42.6530555555556,-22.4625,3534,RJ,Cachoeiras de Macacu
-41.9111111111111,-21.5752777777778,961,RJ,Cambuci
-41.3244444444444,-21.7541666666667,4232,RJ,Campos dos Goytacazes
-4.37361111111111,-21.9811111111111,5137,RJ,Cantagalo
-41.6611111111111,-22.1872222222222,3157,RJ,Carapebus
-41.6155555555556,-21.4883333333333,3067,RJ,Cardoso Moreira
-42.6086111111111,-21.9336111111111,4119,RJ,Carmo
-42.2041666666667,-22.4805555555556,3966,RJ,Casimiro de Abreu
-43205,-22.0286111111111,7732,RJ,Comendador Levy Gasparian
-4.25722222222222,-22.0852777777778,1328,RJ,Conceição de Macabu
-42.3608333333333,-22.0286111111111,6758,RJ,Cordeiro
-42.5216666666667,-22.0511111111111,8283,RJ,Duas Barras
-43.3116666666667,-22.7855555555556,9908,RJ,Duque de Caxias
-43.6783333333333,-22.5497222222222,6347,RJ,Engenheiro Paulo de Frontin
-42.9819444444444,-22.5372222222222,2334,RJ,Guapimirim
-42.2288888888889,-22.8391666666667,2362,RJ,Iguaba Grande
-42.8594444444444,-22.7444444444444,8448,RJ,Itaboraí
-43.7752777777778,-22.8522222222222,6496,RJ,Itaguaí
-41.6908333333333,-21.4208333333333,4295,RJ,Italva
-4.40944444444444,-21.6691666666667,8474,RJ,Itaocara
-41.8877777777778,-21205,4799,RJ,Itaperuna
-44.5633333333333,-22.4961111111111,3849,RJ,Itatiaia
-43.6533333333333,-22.6430555555556,7498,RJ,Japeri
-4.45583333333333,-21.2063888888889,4948,RJ,Laje do Muriaé
-41.7869444444444,-22.3708333333333,7412,RJ,Macaé
-42.2527777777778,-21.9838888888889,8389,RJ,Macuco
-4.54055555555556,-22.6527777777778,3453,RJ,Magé
-4.70722222222222,-22.9597222222222,669,RJ,Mangaratiba
-4.42694444444444,-22.9194444444444,9883,RJ,Maricá
-43.7327777777778,-22.5266666666667,1455,RJ,Mendes
-4.55777777777778,-22.4538888888889,9154,RJ,Miguel Pereira
-42.1966666666667,-21.4122222222222,5081,RJ,Miracema
-41.9733333333333,-21.0422222222222,5247,RJ,Natividade
-43.4138888888889,-22.8075,8286,RJ,Nilópolis
-4.60361111111111,-22.8833333333333,4948,RJ,Niterói
-42.5311111111111,-22.2819444444444,6117,RJ,Nova Friburgo
-4.55388888888889,-22.7591666666667,3568,RJ,Nova Iguaçu
-43.7091666666667,-22.6108333333333,1109,RJ,Paracambi
-43.2927777777778,-2.49527777777778,5754,RJ,Paraíba do Sul
-44.7130555555556,-23.2177777777778,2831,RJ,Parati
-4.54916666666667,-22.4286111111111,6512,RJ,Paty do Alferes
-43.1786111111111,-22505,3456,RJ,Petrópolis
-0.733888888888889,-22.5127777777778,7915,RJ,Pinheiral
-43.8980555555556,-22.6291666666667,4687,RJ,Piraí
-4.37416666666667,-20.9627777777778,5515,RJ,Porciúncula
-44.2902777777778,-22.4197222222222,9573,RJ,Porto Real
-44.2580555555556,-22.4072222222222,1778,RJ,Quatis
-43.5552777777778,-22.7161111111111,1455,RJ,Queimados
-41.4722222222222,-22.1066666666667,8213,RJ,Quissamã
-44.4466666666667,-22.4688888888889,9422,RJ,Resende
-42.6097222222222,-22.7086111111111,6151,RJ,Rio Bonito
-0.757777777777778,-22.7230555555556,9781,RJ,Rio Claro
-4.56611111111111,-2.35083333333333,5349,RJ,Rio das Flores
-41945,-22.5269444444444,9947,RJ,Rio das Ostras
-43.2075,-22.9027777777778,1644,RJ,Rio de Janeiro
-4.34138888888889,-21.9552777777778,4803,RJ,Santa Maria Madalena
-42.1802777777778,-21.5394444444444,3426,RJ,Santo Antônio de Pádua
-41.7469444444444,-21.6461111111111,1502,RJ,São Fidélis
-40.9613888888889,-21.3019444444444,374,RJ,São Francisco de Itabapoana
-4.55388888888889,-22.8269444444444,7899,RJ,São Gonçalo
-0.692777777777778,-21.6402777777778,7935,RJ,São João da Barra
-43.3722222222222,-22.8038888888889,1842,RJ,São João de Meriti
-41.9425,-21.3575,8272,RJ,São José de Ubá
-42.9244444444444,-22.1513888888889,9442,RJ,São José do Vale do Rio Preto
-4.43611111111111,-22.8391666666667,130,RJ,São Pedro da Aldeia
-0.723611111111111,-21.9572222222222,9569,RJ,São Sebastião do Alto
-42.9144444444444,-21995,6643,RJ,Sapucaia
-42.5102777777778,-22.92,7631,RJ,Saquarema
-43.7075,-22.7438888888889,1797,RJ,Seropédica
-42.3916666666667,-22.6508333333333,1598,RJ,Silva Jardim
-42.6747222222222,-22.0497222222222,2959,RJ,Sumidouro
-42.7141666666667,-22.7302777777778,8987,RJ,Tanguá
-42.9655555555556,-22.4122222222222,7721,RJ,Teresópolis
-4.39972222222222,-22.0633333333333,8514,RJ,Trajano de Morais
-43.2091666666667,-22.1166666666667,7665,RJ,Três Rios
-4.5725,-22.2455555555556,5737,RJ,Valença
-4.2575,-20.9311111111111,2734,RJ,Varre-Sai
-43.6625,-22.4038888888889,7474,RJ,Vassouras
-4.77083333333333,-22.5230555555556,3749,RJ,Volta Redonda
-36.6388888888889,-6.43555555555556,8211,RN,Acari
-36.9086111111111,-5.57666666666667,5620,RN,Açu
-36.5055555555556,-5.49833333333333,801,RN,Afonso Bezerra
-38.2972222222222,-6.20916666666667,489,RN,Água Nova
-4.34916666666667,-6.4125,6087,RN,Alexandria
-37.7661111111111,-6.15222222222222,315,RN,Almino Afonso
-36.7622222222222,-5.28833333333333,3167,RN,Alto do Rodrigues
-4.06777777777778,-5.66555555555556,330,RN,Angicos
-37.9055555555556,-6.21277777777778,1423,RN,Antônio Martins
-37.7988888888889,-5.66416666666667,2900,RN,Apodi
-4.30361111111111,-4.95611111111111,3126,RN,Areia Branca
-3.99361111111111,-6.19444444444444,5088,RN,Arês
-37.31,-5.86388888888889,4286,RN,Augusto Severo
-3.84111111111111,-6.36944444444444,309,RN,Baía Formosa
-4.23611111111111,-5.08,7645,RN,Baraúna
-35.9263888888889,-0.936666666666667,1116,RN,Barcelona
-35.8197222222222,-5.69388888888889,8010,RN,Bento Fernandes
-36.4130555555556,-5.98833333333333,9103,RN,Bodó
-35.5813888888889,-5.98388888888889,7590,RN,Bom Jesus
-35.3566666666667,-6.19083333333333,7960,RN,Brejinho
-4.05583333333333,-5.06444444444444,5267,RN,Caiçara do Norte
-35.9983333333333,-5.76027777777778,8497,RN,Caiçara do Rio do Vento
-4.26444444444444,-6.45833333333333,4867,RN,Caicó
-36.1825,-6.24138888888889,6919,RN,Campo Redondo
-3.96222222222222,-6.38,2227,RN,Canguaretama
-37.5566666666667,-5.7925,5461,RN,Caraúbas
-36595,-6.55555555555556,3485,RN,Carnaúba dos Dantas
-4.08444444444444,-5.34833333333333,5888,RN,Carnaubais
-35.4255555555556,-5.63444444444444,5618,RN,Ceará-Mirim
-36.3458333333333,-6.04555555555556,1594,RN,Cerro Corá
-36.2147222222222,-6.3825,9430,RN,Coronel Ezequiel
-38.4436111111111,-6.25972222222222,8769,RN,Coronel João Pessoa
-36.7897222222222,-6.41166666666667,9503,RN,Cruzeta
-4.05388888888889,-6.26083333333333,6504,RN,Currais Novos
-38.3747222222222,-6.09444444444444,245,RN,Doutor Severiano
-38.3052777777778,-6.11055555555556,1363,RN,Encanto
-4.07666666666667,-6945,5207,RN,Equador
-35.3094444444444,-6.33222222222222,8032,RN,Espírito Santo
-35.3072222222222,-5.70555555555556,5547,RN,Extremoz
-37.6886111111111,-0.9025,9173,RN,Felipe Guerra
-36.5311111111111,-5.69722222222222,3053,RN,Fernando Pedroza
-4.09305555555556,-6.12722222222222,2312,RN,Florânia
-4.45277777777778,-6.07833333333333,1606,RN,Francisco Dantas
-37.8397222222222,-6.15833333333333,9664,RN,Frutuoso Gomes
-36.2752777777778,-5.09055555555556,9240,RN,Galinhos
-35.2125,-6.26472222222222,1399,RN,Goianinha
-37.5208333333333,-5.45888888888889,7772,RN,Governador Dix-Sept Rosado
-4.32138888888889,-4.97972222222222,2839,RN,Grossos
-36.3202777777778,-5.1075,8423,RN,Guamaré
-35.5527777777778,-5.82416666666667,3729,RN,Ielmo Marinho
-36855,-5.49833333333333,7930,RN,Ipanguaçu
-37.1988888888889,-6.81416666666667,4618,RN,Ipueira
-36.8713888888889,-5.64416666666667,6475,RN,Itajá
-37.9927777777778,-5.83972222222222,2663,RN,Itaú
-36205,-6.42583333333333,7466,RN,Jaçanã
-4.12805555555556,-5.35638888888889,5681,RN,Jandaíra
-37.4088888888889,-6.01555555555556,6224,RN,Janduís
-3.90055555555556,-6.15833333333333,1868,RN,Januário Cicco
-35.9466666666667,-6465,9106,RN,Japi
-3.94111111111111,-5.65361111111111,896,RN,Jardim de Angicos
-4.20472222222222,-6.37861111111111,1440,RN,Jardim de Piranhas
-36.7744444444444,-1065,2505,RN,Jardim do Seridó
-35.8197222222222,-5.5375,2132,RN,João Câmara
-37.7961111111111,-6.27444444444444,3851,RN,João Dias
-38.2813888888889,-6.31666666666667,1685,RN,José da Penha
-4.18694444444444,-6.03388888888889,8447,RN,Jucurutu
-35.5983333333333,-6.39111111111111,4364,RN,Lagoa d'Anta
-35.4377777777778,-6.14916666666667,3485,RN,Lagoa de Pedras
-35.8716666666667,-6.00388888888889,1748,RN,Lagoa de Velhos
-35.4772222222222,-6.12111111111111,2525,RN,Lagoa Nova
-35.4772222222222,-6.12083333333333,8,RN,Lagoa Salgada
-36.2447222222222,-5.7,7497,RN,Lajes
-0.62,-6.15027777777778,3247,RN,Lajes Pintadas
-37.8155555555556,-6.12,9175,RN,Lucrécia
-38.3886111111111,-6.41388888888889,6036,RN,Luís Gomes
-35.3538888888889,-5.85833333333333,9048,RN,Macaíba
-4.07333333333333,-5115,5272,RN,Macau
-38.3238888888889,-6.40611111111111,6935,RN,Major Sales
-4.35055555555556,-6.29416666666667,6324,RN,Marcelino Vieira
-37.9111111111111,-6.08777777777778,1731,RN,Martins
-35.2563888888889,-5.51722222222222,9524,RN,Maxaranguape
-37.5138888888889,-6.07888888888889,4955,RN,Messias Targino
-35.2875,-6.48583333333333,3821,RN,Montanhas
-35.3322222222222,-1.01222222222222,3553,RN,Monte Alegre
-35.7825,-6.44138888888889,3384,RN,Monte das Gameleiras
-37.3441666666667,-5.1875,9819,RN,Mossoró
-35.2094444444444,-5795,6847,RN,Natal
-35.2086111111111,-6.09111111111111,7616,RN,Nísia Floresta
-3.88388888888889,-6.47805555555556,6494,RN,Nova Cruz
-37.7055555555556,-5.95638888888889,8921,RN,Olho-d'Água do Borges
-36.9455555555556,-6.70111111111111,5543,RN,Ouro Branco
-38.3130555555556,-6.48638888888889,4118,RN,Paraná
-0.634722222222222,-5.77444444444444,8408,RN,Paraú
-35.8383333333333,-5.22305555555556,9850,RN,Parazinho
-36.6575,-6.68777777777778,1927,RN,Parelhas
-35.2627777777778,-5.91555555555556,2816,RN,Parnamirim
-35.6433333333333,-6.43555555555556,2466,RN,Passa e Fica
-35.3775,-6.27888888888889,9496,RN,Passagem
-37.6366666666667,-6.11,9480,RN,Patu
-38.2044444444444,-6.10916666666667,697,RN,Pau dos Ferros
-35.8788888888889,-5.15027777777778,1486,RN,Pedra Grande
-4.10472222222222,-5.5825,3729,RN,Pedra Preta
-36.3880555555556,-5.52166666666667,1494,RN,Pedro Avelino
-35.2213888888889,-6.43916666666667,4305,RN,Pedro Velho
-36.7222222222222,-5.26,9437,RN,Pendências
-4.37666666666667,-6.26861111111111,3862,RN,Pilões
-35.6627777777778,-5.62277777777778,7012,RN,Poço Branco
-37.9877777777778,-6.02388888888889,5611,RN,Portalegre
-36.7816666666667,-5.06777777777778,4843,RN,Porto do Mangue
-35.7133333333333,-1.10555555555556,969,RN,Presidente Juscelino
-35.5561111111111,-5.46694444444444,5283,RN,Pureza
-38.2258333333333,-6.19472222222222,2321,RN,Rafael Fernandes
-4.24166666666667,-1.07555555555556,3820,RN,Rafael Godeiro
-37.9463888888889,-5.93638888888889,5252,RN,Riacho da Cruz
-38.3155555555556,-6.26333333333333,5764,RN,Riacho de Santana
-35825,-5815,6375,RN,Riachuelo
-35.3830555555556,-5.27277777777778,6683,RN,Rio do Fogo
-4.39333333333333,-5.78805555555556,7920,RN,Rodolfo Fernandes
-3.93472222222222,-5.88138888888889,2782,RN,Ruy Barbosa
-4.02277777777778,-6.22944444444444,1029,RN,Santa Cruz
-35.6952777777778,-5.83972222222222,7512,RN,Santa Maria
-36.6555555555556,-5.9575,4324,RN,Santana do Matos
-4.07777777777778,-6.77055555555556,6110,RN,Santana do Seridó
-35.4788888888889,-6.31055555555556,7897,RN,Santo Antônio
-4.03805555555556,-5.06638888888889,6077,RN,São Bento do Norte
-4.08722222222222,-6.34166666666667,227,RN,São Bento do Trairi
-4.18722222222222,-6.37638888888889,1382,RN,São Fernando
-0.66,-5975,6835,RN,São Francisco do Oeste
-35.3294444444444,-5.79333333333333,2393,RN,São Gonçalo do Amarante
-4.18944444444444,-1.07666666666667,3122,RN,São João do Sabugi
-35.2377777777778,-6.07472222222222,6641,RN,São José de Mipibu
-35.7138888888889,-6.31555555555556,7190,RN,São José do Campestre
-36.8777777777778,-6.44916666666667,383,RN,São José do Seridó
-38.4969444444444,-6.21194444444444,2211,RN,São Miguel
-35.6391666666667,-5.12472222222222,998,RN,São Miguel de Touros
-35.7627777777778,-5895,9330,RN,São Paulo do Potengi
-3.90666666666667,-5.89805555555556,6588,RN,São Pedro
-36.9205555555556,-5.79944444444444,2170,RN,São Rafael
-4.07527777777778,-5.9725,308,RN,São Tomé
-4.07055555555556,-1.02555555555556,7556,RN,São Vicente
-35.6927777777778,-1.00777777777778,2548,RN,Senador Elói de Souza
-3.95583333333333,-1.16277777777778,8821,RN,Senador Georgino Avelino
-35.7044444444444,-6.41722222222222,2515,RN,Serra de São Bento
-4.19611111111111,-5.17,499,RN,Serra do Mel
-37.3972222222222,-6.66555555555556,5972,RN,Serra Negra do Norte
-35.4988888888889,-6.27611111111111,3448,RN,Serrinha
-37.9563888888889,-6.11,3099,RN,Serrinha dos Pintos
-37.9577777777778,-5.77722222222222,6083,RN,Severiano Melo
-35.9111111111111,-6.10388888888889,3268,RN,Sítio Novo
-4.37833333333333,-5.93,811,RN,Taboleiro Grande
-35.5966666666667,-5.62166666666667,9830,RN,Taipu
-3.92388888888889,-6.19944444444444,3475,RN,Tangará
-38.1797222222222,-6465,6581,RN,Tenente Ananias
-4.0775,-6.14805555555556,6604,RN,Tenente Laurentino Cruz
-4.19972222222222,-4.83722222222222,1643,RN,Tibau
-3.92527777777778,-6.18666666666667,3060,RN,Tibau do Sul
-37.2744444444444,-6465,2795,RN,Timbaúba dos Batistas
-35.4608333333333,-5.19888888888889,8707,RN,Touros
-37.1886111111111,-5.86694444444444,1894,RN,Triunfo Potiguar
-37.8144444444444,-5.99055555555556,1417,RN,Umarizal
-37.2577777777778,-5.64194444444444,3341,RN,Upanema
-35.3758333333333,-6.34805555555556,3024,RN,Várzea
-4.3925,-6.32638888888889,1504,RN,Venha-Ver
-35.4283333333333,-6.04416666666667,9900,RN,Vera Cruz
-37.9444444444444,-5.99444444444444,3570,RN,Viçosa
-3.91055555555556,-6.31444444444444,9856,RN,Vila Flor
-61.9541666666667,-1.27361111111111,5992,RO,Alta Floresta d'Oeste
-6.25333333333333,-1.46138888888889,9949,RO,Alto Alegre do Parecis
-63.3208333333333,-9.71305555555556,6054,RO,Alto Paraíso
-62.2863888888889,-11.3413888888889,6560,RO,Alvorada d'Oeste
-6.54083333333333,-9.91333333333333,6197,RO,Ariquemes
-63.8286111111111,-10.2116666666667,5045,RO,Buritis
-60.5541666666667,-13.4977777777778,9730,RO,Cabixi
-62.8952777777778,-10.3391666666667,5685,RO,Cacaulândia
-61.4472222222222,-11.4386111111111,4518,RO,Cacoal
-63.6122222222222,-10.5969444444444,8456,RO,Campo Novo de Rondônia
-63.6955555555556,-8.80972222222222,9319,RO,Candeias do Jamari
-61.9386111111111,-11.4175,8020,RO,Castanheiras
-60.8122222222222,-13.1888888888889,338,RO,Cerejeiras
-60.8997222222222,-12.5522222222222,7088,RO,Chupinguaia
-60.5416666666667,-13.1166666666667,6584,RO,Colorado do Oeste
-60.8866666666667,-12.9619444444444,1988,RO,Corumbiara
-64.2272222222222,-12445,9550,RO,Costa Marques
-6.39916666666667,-9.36277777777778,5890,RO,Cujubim
-6.17944444444444,-11.5247222222222,5846,RO,Espigão d'Oeste
-62.6438888888889,-10525,5032,RO,Governador Jorge Teixeira
-65.3394444444444,-10.7827777777778,2242,RO,Guajará-Mirim
-63.1797222222222,-9.20472222222222,9186,RO,Jamari
-62.4663888888889,-10.4388888888889,8335,RO,Jaru
-6.27111111111111,-10.8852777777778,31,RO,Ji-Paraná
-61.9813888888889,-9.44388888888889,4318,RO,Machadinho d'Oeste
-6.21972222222222,-11.0741666666667,8647,RO,Ministro Andreazza
-62675,-11.0297222222222,339,RO,Mirante da Serra
-63.3252777777778,-10.2944444444444,4146,RO,Monte Negro
-62.3158333333333,-11.7197222222222,4046,RO,Nova Brasilândia d'Oeste
-65.3266666666667,-10.4019444444444,93,RO,Nova Mamoré
-62.5611111111111,-10.9041666666667,445,RO,Nova União
-61.9947222222222,-11.6963888888889,2527,RO,Novo Horizonte do Oeste
-62.2158333333333,-10.7480555555556,4037,RO,Ouro Preto do Oeste
-6.23472222222222,-12.1961111111111,9894,RO,Parecis
-61.1936111111111,-11.6725,817,RO,Pimenta Bueno
-6.21333333333333,-13.4825,6880,RO,Pimenteiras do Oeste
-63.9038888888889,-8.76194444444444,641,RO,Porto Velho
-6.2625,-11.1752777777778,2799,RO,Presidente Médici
-61.3227777777778,-11.8169444444444,4771,RO,Primavera de Rondônia
-62.8997222222222,-9705,3391,RO,Rio Crespo
-61.8033333333333,-11.8036111111111,66,RO,Rolim de Moura
-61.7788888888889,-11.9080555555556,6085,RO,Santa Luzia d'Oeste
-6.21888888888889,-1.26361111111111,4616,RO,São Felipe d'Oeste
-6.56194444444444,-1.34388888888889,3371,RO,São Francisco do Guaporé
-62.7113888888889,-11.6936111111111,3746,RO,São Miguel do Guaporé
-6.53111111111111,-11.7980555555556,9067,RO,Seringueiras
-62.2494444444444,-10.9175,9341,RO,Teixeirópolis
-62.3583333333333,-10.2388888888889,1056,RO,Theobroma
-62.3608333333333,-11.1405555555556,4247,RO,Urupá
-6355,-9.86305555555556,9461,RO,Vale do Anari
-1.05638888888889,-10.4477777777778,5619,RO,Vale do Paraíso
-6.14583333333333,-12.7405555555556,3690,RO,Vilhena
-61.4975,2.89583333333333,470,RR,Alto Alegre
-61.3705555555556,3.65222222222222,6270,RR,Amajari
-60.6733333333333,2.81972222222222,616,RR,Boa Vista
-6.58333333333333,3.35972222222222,3794,RR,Bonfim
-60.5975,2.61027777777778,6994,RR,Cantá
-6.29472222222222,1.81611111111111,116,RR,Caracaraí
-59.6955555555556,0.883888888888889,8553,RR,Caroebe
-6.20777777777778,2.18222222222222,5172,RR,Iracema
-6.09444444444444,2.43,7240,RR,Mucajaí
-59.6227777777778,3.88111111111111,1351,RR,Normandia
-6.31305555555556,4.43138888888889,4171,RR,Pacaraima
-6.04861111111111,0.946111111111111,5946,RR,Rorainópolis
-59.9113888888889,0.103333333333333,8724,RR,São João da Baliza
-1.00361111111111,1.0075,2693,RR,São Luiz
-6.01777777777778,4.59555555555556,1296,RR,Uiramutã
-0.872777777777778,-28.1769444444444,8788,RS,Água Santa
-53.24,-29.6452777777778,6095,RS,Agudo
-53.7708333333333,-28.2394444444444,8524,RS,Ajuricaba
-54.7638888888889,-27655,3379,RS,Alecrim
-55.7919444444444,-29.7830555555556,564,RS,Alegrete
-5.72805555555556,-27.8327777777778,7701,RS,Alegria
-0.890555555555556,-27.2488888888889,6579,RS,Alpestre
-52.9905555555556,-28.7738888888889,1463,RS,Alto Alegre
-51.3122222222222,-29.3919444444444,8368,RS,Alto Feliz
-0.864166666666667,-29.99,6661,RS,Alvorada
-52.2575,-30.8783333333333,4314,RS,Amaral Ferrador
-53.1816666666667,-27.3605555555556,4898,RS,Ametista do Sul
-51.5716666666667,-28.6305555555556,9847,RS,André da Rocha
-5.33805555555556,-28.9702777777778,284,RS,Anta Gorda
-51.2827777777778,-28.8583333333333,4427,RS,Antônio Prado
-51.4977777777778,-30915,8006,RS,Arambaré
-50925,-29.6136111111111,4187,RS,Araricá
-5.3725,-27.3941666666667,5699,RS,Aratiba
-51945,-3.54555555555556,160,RS,Arroio do Meio
-49.8888888888889,-3.55972222222222,4157,RS,Arroio do Sal
-5.59333333333333,-29.3327777777778,3742,RS,Arroio do Tigre
-51.7291666666667,-30.0772222222222,5400,RS,Arroio dos Ratos
